458,150,458,170,420,171,423,151,ایران
376,152,376,171,420,172,422,152,خودرو
457,172,458,194,402,193,405,173,پژوهش
287,150,289,170,317,168,316,152,فتح
315,170,316,192,278,190,285,175,شهید
280,170,278,190,229,193,235,173,لشگری
225,197,228,208,253,208,253,198,Fath
276,197,276,210,253,209,253,197,Exp.
227,220,228,208,273,211,274,223,Lashgari
298,211,297,223,273,222,274,210,Exp.
386,198,388,210,408,210,407,198,Iran
408,198,408,210,448,211,447,199,Khodro
448,197,450,210,475,212,473,199,Blvd
386,222,386,208,445,211,443,225,Pajoohesh
472,223,472,210,443,210,444,225,Blvd
92,320,92,340,112,340,117,323,80
