365,33,360,53,406,51,404,30,مراکز
362,33,360,50,317,52,317,33,تجاری
318,61,320,78,353,78,355,63,Trade
356,62,358,77,403,78,403,65,Centers
296,113,295,129,368,132,367,113,بیمارستان
337,146,339,132,365,132,361,145,امام
317,131,316,146,336,145,336,132,علی
304,141,306,130,311,132,311,143,ع
303,147,305,160,356,161,354,147,
394,120,393,150,416,152,415,123,H
193,32,195,50,241,53,243,35,روستای
149,33,147,54,193,53,191,32,تاریخی
113,36,114,55,145,54,146,32,تیس
116,65,118,80,140,81,136,68,Tis
139,65,139,80,190,80,187,65,Historic
189,62,191,78,234,81,234,66,Village
210,110,210,124,239,125,236,110,مرکز
171,110,170,122,208,123,208,110,خدمات
135,110,133,128,171,124,170,110,درمانی
235,138,234,125,191,125,193,140,داروخانه
110,133,112,148,141,148,141,137,Health
144,134,143,146,175,149,176,138,Center
111,150,111,160,157,163,160,153,Pharmacy
320,196,320,212,350,211,350,194,شهر
356,196,356,193,351,215,391,213,مرکز
318,226,320,240,344,240,345,227,City
348,241,347,226,389,227,388,239,Center
278,382,290,362,305,363,323,382,بلوار
340,402,342,430,308,432,306,405,امام
303,400,307,428,258,432,254,408,خمینی
258,536,255,552,291,555,296,540,منطقه
255,532,254,554,218,553,235,534,آزاد
217,559,213,576,262,583,275,564,چابهار
