717,105,717,129,773,129,769,103,شهید
611,103,615,135,713,135,711,103,حیدرخانی
773,129,774,159,709,161,715,135,فرجام
615,159,618,183,725,181,723,162,Heydarkhani
729,179,723,161,750,163,757,183,St.
619,202,616,183,678,185,680,201,Farjam
710,201,704,183,680,185,680,202,St.
451,105,451,137,497,130,494,103,امام
410,110,408,134,447,127,447,106,علی
385,103,384,123,408,124,409,107,(ع)
493,135,495,159,449,158,453,139,سید
384,158,387,132,450,135,445,161,خندان
383,162,383,183,430,183,429,167,Imam
431,183,433,162,455,162,451,182,Ali
493,183,491,165,457,167,457,182,Exp.
383,204,384,185,447,185,445,204,Seyyed
447,201,448,183,520,186,520,205,Khandan
241,109,238,135,187,132,195,105,ونک
238,163,239,137,158,140,158,166,آرژانتین
155,181,152,163,203,166,207,182,Vanak
209,182,211,165,235,169,237,186,Sq.
153,185,153,205,215,204,215,189,Arjantin
217,201,218,186,245,191,246,207,Sq.
