447,81,449,107,477,108,474,81,یه
390,77,388,110,443,107,441,77,عمر
311,63,309,107,383,109,382,61,میگید
252,67,253,99,303,101,301,71,خدا
175,72,175,108,249,109,244,69,برکت
122,73,123,99,163,108,167,75,بده
424,122,426,154,477,155,471,123,حالا
388,119,390,158,419,157,421,121,که
308,118,309,160,380,163,380,122,برکت
244,125,245,158,299,157,301,123,داده
414,179,410,213,475,215,474,173,فایزر
305,177,304,211,406,215,407,175,میخواید
414,227,412,264,479,261,473,223,اسیر
336,234,331,267,407,257,405,221,شدیم
240,219,242,262,324,264,325,227,بوخودا
