349,130,347,177,427,171,421,129,زندگیم
323,132,321,168,347,167,343,133,از
281,139,283,161,321,160,319,139,سه
223,134,222,165,278,163,277,133,حالت
157,135,155,171,217,171,217,131,خارج
87,136,89,165,153,165,152,136,نیست
411,189,417,217,430,214,424,189,1
325,187,325,233,403,232,399,187,خوابم
407,245,411,275,428,275,425,247,2
319,246,318,290,397,276,395,249,خوابم
269,246,269,279,313,282,314,249,میاد
405,302,410,333,427,333,427,303,3
322,309,323,337,395,340,395,310,دوست
270,305,268,347,323,345,318,303,دارم
173,299,172,347,267,343,265,303,بخوابم
