574,17,574,34,585,17,585,34,9
501,65,501,95,567,65,567,95,روحانیت
438,65,438,95,488,65,488,95,هستند،
387,65,387,95,425,65,425,95,گفت:
314,65,314,95,374,65,374,95,رفتارها،
254,65,254,95,301,65,301,95,سخنان
230,65,230,95,241,65,241,95,و
172,65,172,95,217,65,217,95,کردار
93,65,93,95,159,65,159,95,روحانیت
45,65,45,95,74,65,74,95,باید
521,100,521,130,571,100,571,130,دل‌های
462,100,462,130,512,100,512,130,مومنان
437,100,437,130,453,100,453,130,را
383,100,383,130,428,100,428,130,متوجه
319,100,319,130,374,100,374,130,خداوند
299,100,299,130,310,100,310,130,و
263,100,263,130,290,100,290,130,ائمه
190,100,190,130,254,100,254,130,معصومین
144,100,144,130,181,100,181,130,کند،
116,100,116,130,135,100,135,130,در
83,100,83,130,107,100,107,130,غیر
45,100,45,130,70,100,70,130,این
522,135,522,165,575,135,575,165,صورت
484,135,484,165,517,135,517,165,مبلغ
450,135,450,165,479,135,479,165,دین
426,135,426,165,445,135,445,165,در
374,135,374,165,421,135,421,165,رسالت
336,135,336,165,369,135,369,165,خود
293,135,293,165,331,135,331,165,موفق
257,135,257,165,288,135,288,165,عمل
210,135,210,165,252,135,252,165,نکرده
168,135,168,165,205,135,205,165,است.
532,170,532,200,573,170,573,200,رئیس
455,170,455,200,525,170,525,200,حوزه‌های
412,170,412,200,448,170,448,200,علمیه
366,170,366,200,405,170,405,200,استان
339,170,339,200,359,170,359,200,هم
313,170,313,200,332,170,332,200,در
281,170,281,200,306,170,306,200,این
233,170,233,200,274,170,274,200,مراسم
215,170,215,200,226,170,226,200,با
179,170,179,200,208,170,208,200,بیان
128,170,128,200,172,170,172,200,این‌که
96,170,96,200,121,170,121,200,این
45,170,45,200,86,170,86,200,مراسم
548,205,548,235,575,205,575,235,همه
514,205,514,235,543,205,543,235,ساله
457,205,457,235,509,205,509,235,همزمان
441,205,441,235,452,205,452,235,با
400,205,400,235,436,205,436,235,میلاد
345,205,345,235,395,205,395,235,آخرین
301,205,301,235,340,205,340,235,منجی
267,205,267,235,296,205,296,235,عالم
215,205,215,235,262,205,262,235,بشریت
158,205,158,235,210,205,210,235,حضرت
129,205,129,235,153,205,153,235,بقیه
107,205,107,235,124,205,124,235,الله
69,205,69,235,102,205,102,235,اعظم
53,205,53,235,64,205,64,235,با
525,240,525,270,572,240,572,270,حضور
485,240,485,270,517,240,517,270,100
447,240,447,270,477,240,477,270,طلبه
402,240,402,270,439,240,439,270,انجام
331,240,331,270,394,240,394,270,میگرفت،
285,240,285,270,323,240,323,270,گفت:
237,240,237,270,277,240,277,270,امسال
216,240,216,270,229,240,229,270,به
176,240,176,270,208,240,208,270,دلیل
125,240,125,270,168,240,168,270,شیوع
