560,17,560,34,585,17,585,34,37
520,65,520,95,572,65,572,95,نماینده
478,65,478,95,512,65,512,95,مردم
442,65,442,95,470,65,470,95,شهر
402,65,402,95,434,65,434,95,بابک
375,65,375,95,394,65,394,95,در
323,65,323,95,367,65,367,95,مجلس
264,65,264,95,315,65,315,95,شورای
208,65,208,95,256,65,256,95,اسلامی
166,65,166,95,200,65,200,95,ادامه
130,65,130,95,158,65,158,95,داد:
92,65,92,95,122,65,122,95,قرار
45,65,45,95,77,65,77,95,است
517,100,517,130,572,100,572,130,طراحان
473,100,473,130,509,100,509,130,طرح
423,100,423,130,465,100,465,130,جدید
404,100,404,130,415,100,415,130,با
341,100,341,130,396,100,396,130,طراحان
297,100,297,130,333,100,333,130,طرح
245,100,245,130,289,100,289,130,مجلس
209,100,209,130,237,100,237,130,دهم
157,100,157,130,201,100,201,130,نشستی
93,100,93,130,149,100,149,130,بگذارند
74,100,74,130,85,100,85,130,و
45,100,45,130,64,100,64,130,در
550,135,550,165,575,135,575,165,این
508,135,508,165,545,135,545,165,زمینه
444,135,444,165,503,135,503,165,همفکری
403,135,403,165,439,135,439,165,کنند
385,135,385,165,398,135,398,165,تا
366,135,366,165,380,135,380,165,ما
342,135,342,165,361,135,361,165,دو
296,135,296,165,337,135,337,165,قانون
272,135,272,165,291,135,291,165,در
248,135,248,165,267,135,267,165,دو
206,135,206,165,243,135,243,165,مقطع
146,135,146,165,201,135,201,165,تصویب
98,135,98,165,141,135,141,165,نکنیم.
53,135,53,165,93,135,93,165,علاوه
559,170,559,200,573,170,573,200,بر
527,170,527,200,552,170,552,200,این
484,170,484,200,520,170,520,200,طرح
433,170,433,200,477,170,477,200,مجلس
398,170,398,200,426,170,426,200,دهم
370,170,370,200,391,170,391,200,که
348,170,348,200,363,170,363,200,از
304,170,304,200,341,170,341,200,سوی
246,170,246,200,297,170,297,200,شورای
192,170,192,200,239,170,239,200,نگهبان
148,170,148,200,185,170,185,200,اعاده
111,170,111,200,141,170,141,200,شده
91,170,91,200,104,170,104,200,به
45,170,45,200,81,170,81,200,قوت
539,205,539,235,572,205,572,235,خود
500,205,500,235,531,205,531,235,باقی
460,205,460,235,492,205,492,235,است
434,205,434,235,452,205,452,235,اما
361,205,361,235,426,205,426,235,می‌توانیم
331,205,331,235,353,205,353,235,آن
307,205,307,235,323,205,323,235,را
260,205,260,235,299,205,299,235,مدتی
187,205,187,235,252,205,252,235,نگهداریم
158,205,158,235,179,205,179,235,که
139,205,139,235,150,205,150,235,با
95,205,95,235,131,205,131,235,طرح
45,205,45,235,87,205,87,235,جدید
541,240,541,270,575,240,575,270,تلفیق
505,240,505,270,536,240,536,270,شود
487,240,487,270,500,240,500,270,تا
444,240,444,270,482,240,482,270,نهایتا
404,240,404,270,439,240,439,270,آنچه
378,240,378,270,399,240,399,270,که
360,240,360,270,373,240,373,270,به
311,240,311,270,355,240,355,270,صلاح
256,240,256,270,306,240,306,270,کشور،
217,240,217,270,251,240,251,270,مردم
201,240,201,270,212,240,212,270,و
155,240,155,270,196,240,196,270,حوزه
106,240,106,270,150,240,150,270,صنعت
69,240,69,270,101,240,101,270,است
48,240,48,270,64,240,64,270,را
562,275,562,305,575,275,575,305,به
514,275,514,305,557,275,557,305,عنوان
453,275,453,305,509,275,509,305,خروجی
423,275,423,305,448,275,448,305,این
357,275,357,305,418,275,418,305,مصوبات
315,275,315,305,352,275,352,305,شاهد
269,275,269,305,310,275,310,305,باشیم.
495,310,495,340,572,310,572,340,رضاحسینی
435,310,435,340,487,310,487,340,یادآور
400,310,400,340,427,310,427,340,شد:
378,310,378,340,392,310,392,340,ما
341,310,341,340,370,310,370,340,هفته
287,310,287,340,333,310,333,340,گذشته
260,310,260,340,279,310,279,340,در
185,310,185,340,252,310,252,340,کمیسیون
128,310,128,340,177,310,177,340,صنایع
80,310,80,340,120,310,120,340,مفصلا
45,310,45,340,64,310,64,340,در
549,345,549,375,574,345,574,375,این
506,345,506,375,543,345,543,375,زمینه
466,345,466,375,500,345,500,375,بحث
413,345,413,375,460,345,460,375,کردیم
369,345,369,375,407,345,407,375,آقای
311,345,311,375,363,345,363,375,فرهنگی
290,345,290,375,305,345,305,375,از
229,345,229,375,284,345,284,375,طراحان
187,345,187,375,223,345,223,375,طرح
146,345,146,375,181,345,181,375,قدیم
125,345,125,375,140,345,140,375,از
94,345,94,375,119,345,119,375,این
45,345,45,375,81,345,81,375,طرح
536,380,536,410,573,380,573,410,دفاع
499,380,499,410,529,380,529,410,کرد
481,380,481,410,492,380,492,410,و
419,380,419,410,474,380,474,410,طراحان
376,380,376,410,412,380,412,410,طرح
