561,17,561,34,585,17,585,34,63
499,65,499,95,572,65,572,95,کارآفرین
472,65,472,95,491,65,491,95,در
419,65,419,95,464,65,464,95,کلاس
366,65,366,95,411,65,411,95,جهانی
332,65,332,95,358,65,358,95,گام
252,65,252,95,324,65,324,95,برمی‌دارد،
204,65,204,95,244,65,244,95,اظهار
161,65,161,95,196,65,196,95,کرد:
134,65,134,95,153,65,153,95,در
92,65,92,95,126,65,126,95,قالب
45,65,45,95,81,65,81,95,انعقاد
500,100,500,130,562,100,562,130,تفاهم‌نامه
458,100,458,130,482,100,482,130,بین
388,100,388,130,440,100,440,130,وزارت
252,100,252,130,370,100,370,130,آموزش‌وپرورش
223,100,223,130,234,100,234,130,و
154,100,154,130,205,100,205,130,سازمان
82,100,82,130,136,100,136,130,گسترش
45,100,45,130,56,100,56,130,و
512,135,512,165,568,135,568,165,نوسازی
445,135,445,165,500,135,500,165,صنایع،
371,135,371,165,433,135,433,165,شرکت‌ها
348,135,348,165,359,135,359,165,و
248,135,248,165,336,135,336,165,کارخانه‌های
155,135,155,165,236,135,236,165,زیرمجموعه
118,135,118,165,143,135,143,165,این
45,135,45,165,96,135,96,165,سازمان
517,170,517,200,562,170,562,200,به‌ویژه
462,170,462,200,499,170,499,200,گروه
398,170,398,200,444,170,444,200,صنعتی
286,170,286,200,380,170,380,200,ایران‌خودرو،
231,170,231,200,268,170,268,200,گروه
121,170,121,200,213,170,213,200,خودروسازی
45,170,45,200,88,170,88,200,سایپا،
502,205,502,235,568,205,568,235,گروه‌های
407,205,407,235,490,205,490,235,ماشین‌سازی
384,205,384,235,395,205,395,235,و
326,205,326,235,372,205,372,235,فولاد،
301,205,301,235,314,205,314,235,به
252,205,252,235,289,205,289,235,یاری
148,205,148,235,240,205,240,235,دانش‌آموزان
86,205,86,235,136,205,136,235,نیازمند
45,205,45,235,64,205,64,235,در
539,240,539,270,575,240,575,270,طرح
484,240,484,270,534,240,534,270,هدایت
