561,17,561,34,585,17,585,34,48
538,85,538,115,575,85,575,115,200
507,85,507,115,533,85,533,115,لیتر
483,85,483,115,502,85,502,115,در
449,85,449,115,478,85,478,115,ثانیه
429,85,429,115,444,85,444,115,به
375,85,375,115,424,85,424,115,ظرفیت
334,85,334,115,370,85,370,115,تامین
306,85,306,115,329,85,329,115,آب
273,85,273,115,301,85,301,115,شهر
209,85,209,115,268,85,268,115,کرمانشاه
166,85,166,115,204,85,204,115,اضافه
131,85,131,115,161,85,161,115,شده
96,85,96,115,128,85,128,115,است
528,120,528,150,574,120,574,150,یوسف
460,120,460,150,522,120,522,150,اسماعیلی
435,120,435,150,454,120,454,150,در
396,120,396,150,429,120,429,150,گفت
379,120,379,150,390,120,390,150,و
350,120,350,150,373,120,373,150,گو
333,120,333,150,344,120,344,150,با
286,120,286,150,327,120,327,150,ایسنا،
269,120,269,150,280,120,280,150,با
225,120,225,150,263,120,263,150,اشاره
206,120,206,150,219,120,219,150,به
137,120,137,150,200,120,200,150,مشکلاتی
110,120,110,150,131,120,131,150,که
85,120,85,150,104,120,104,150,در
45,120,45,150,82,120,82,150,زمینه
531,155,531,185,570,155,570,185,تامین
493,155,493,185,521,155,521,185,آب
455,155,455,185,483,155,483,185,شهر
382,155,382,185,445,155,445,185,کرمانشاه
353,155,353,185,372,155,372,185,در
311,155,311,185,343,155,343,185,فصل
249,155,249,185,301,155,301,185,تابستان
196,155,196,185,239,155,239,185,وجود
145,155,145,185,186,155,186,185,داشت
124,155,124,185,135,155,135,185,و
100,155,100,185,114,155,114,185,بر
45,155,45,185,85,155,85,185,اساس
528,190,528,220,573,190,573,220,مصوبه‌
449,190,449,220,521,190,521,220,استانداری
411,190,411,220,442,190,442,220,مقرر
382,190,382,220,404,190,404,220,شد
354,190,354,220,375,190,375,220,10
317,190,317,220,347,190,347,220,حلقه
283,190,283,220,310,190,310,220,چاه
234,190,234,220,276,190,276,220,جدید
194,190,194,220,227,190,227,220,برای
149,190,149,220,187,190,187,220,کمک
129,190,129,220,142,190,142,220,به
83,190,83,220,122,190,122,220,تامین
45,190,45,220,73,190,73,220,آب
543,225,543,255,571,225,571,255,شهر
471,225,471,255,534,225,534,255,کرمانشاه
435,225,435,255,462,225,462,255,حفر
388,225,388,255,426,225,426,255,شود،
335,225,335,255,379,225,379,255,افزود:
311,225,311,255,326,225,326,255,از
277,225,277,255,302,225,302,255,این
247,225,247,255,268,225,268,255,10
208,225,208,255,238,225,238,255,حلقه
172,225,172,255,199,225,199,255,چاه
134,225,134,255,163,225,163,255,کار
77,225,77,255,125,225,125,255,حفاری
45,225,45,255,56,225,56,255,و
496,260,496,290,575,260,575,290,بهره‌برداری
476,260,476,290,491,260,491,290,از
443,260,443,290,471,260,471,290,پنج
408,260,408,290,438,260,438,290,حلقه
376,260,376,290,403,260,403,290,چاه
358,260,358,290,371,260,371,290,به
320,260,320,290,353,260,353,290,طور
276,260,276,290,315,260,315,290,کامل
234,260,234,290,271,260,271,290,انجام
199,260,199,290,229,260,229,290,شده
157,260,157,290,194,260,194,290,است.
546,295,546,325,572,295,572,325,وی
504,295,504,325,538,295,538,325,ادامه
468,295,468,325,496,295,496,325,داد:
440,295,440,325,460,295,460,325,هم
387,295,387,325,432,295,432,325,اکنون
350,295,350,325,379,295,379,325,کار
294,295,294,325,342,295,342,325,حفاری
267,295,267,325,286,295,286,325,دو
229,295,229,325,259,295,259,325,حلقه
194,295,194,325,221,295,221,325,چاه
151,295,151,325,186,295,186,325,دیگر
111,295,111,325,143,295,143,325,یکی
45,295,45,325,103,295,103,325,روبروی
501,330,501,360,570,330,570,360,بیمارستان
441,330,441,360,491,330,491,360,بیستون
420,330,420,360,431,330,431,360,و
361,330,361,360,410,330,410,360,دیگری
317,330,317,360,351,330,351,360,پشت
273,330,273,360,307,330,307,360,پارک
235,330,235,360,263,330,263,360,معلم
188,330,188,360,225,330,225,360,انجام
148,330,148,360,178,330,178,360,شده
127,330,127,360,138,330,138,360,و
98,330,98,360,117,330,117,360,در
45,330,45,360,85,330,85,360,مرحله
498,365,498,395,575,365,575,395,لوله‌گذاری
435,365,435,395,493,365,493,395,می‌باشد.
529,400,529,430,571,400,571,430,معاون
441,400,441,430,520,400,520,430,بهره‌برداری
421,400,421,430,432,400,432,430,و
370,400,370,430,412,400,412,430,توسعه
314,400,314,430,361,400,361,430,شرکت
277,400,277,430,305,400,305,430,آب
257,400,257,430,268,400,268,430,و
191,400,191,430,248,400,248,430,فاضلاب
