1262,236,1266,280,1238,281,1244,241,و
1230,213,1229,291,1109,291,1117,232,باطری
1101,208,886,238,900,320,1102,293,امارات
1146,357,1002,360,1004,388,1140,384,۰۹۱۵۹۴۵۸۰۹۷
735,274,738,336,619,338,634,280,صافکاری
609,300,597,341,622,337,626,303,و
531,278,520,340,600,332,605,281,نقاشی
439,289,431,343,519,336,529,282,فابریک
156,291,158,327,5,326,8,288,عدالت
1220,307,1222,337,1181,338,1175,312,سبک
1162,317,1161,336,1175,337,1170,317,و
1101,311,1104,341,1159,337,1161,308,سنگین
1040,314,1044,341,1102,338,1101,311,داخلی
1021,334,962,349,953,325,1012,312,خارجی
881,342,838,349,839,372,885,363,دولتی
863,312,870,340,839,349,835,327,نرخ
1228,353,1226,376,1275,377,1277,360,مدیریت
1191,361,1193,381,1228,376,1225,360,جاسم
1150,360,1151,379,1193,378,1189,359,بلیدئی
1263,306,1263,333,1224,338,1225,309,های
879,312,883,335,873,341,866,317,با
364,371,361,389,401,390,404,374,مدیریت
328,373,326,391,359,386,357,373,غفاری
289,371,287,386,315,386,318,376,همراه
205,373,204,389,280,386,280,376,۰۹۱۵۵۴۵۹۶۰۶
124,373,125,386,197,385,200,375,۰۹۲۱۵۹۲۱۲۰۶
547,338,539,375,484,373,485,339,pdr
71,242,160,246,152,265,58,266,###
117,272,112,285,33,288,38,270,###
