706,575,708,498,783,508,783,561,دکتر
601,573,597,504,698,516,700,577,یوسف
424,506,597,520,585,579,415,581,حسین نژاد
530,601,670,595,670,627,538,635,خیاوی
613,645,789,635,789,690,625,682,پزشک
411,649,617,647,617,682,440,694,عمومی
666,702,801,698,799,744,686,742,کودکان
534,700,641,696,649,744,553,746,داخلی
405,708,512,706,522,746,424,744,پوست
611,1206,605,1176,653,1176,653,1208,بانک
547,1174,601,1170,605,1206,557,1198,ملت
528,1216,583,1220,581,1242,532,1234,مجموعه
476,1218,528,1216,530,1240,494,1242,زیبایی
534,1269,534,1242,573,1250,571,1269,رویال
478,1240,534,1246,528,1271,488,1273,VIP
