1361,36,1363,108,1190,120,1186,54,لادن
969,32,965,128,746,153,753,58,کنسرو
1239,408,1240,456,1093,463,1092,416,گالکسی
1573,407,1575,456,1410,466,1405,413,گالکسی
1579,559,1573,601,1409,594,1403,543,Galaxy
643,423,645,458,768,464,764,423,Galaxy
1216,681,1221,725,1081,717,1081,673,گالکسی
1534,685,1526,730,1375,726,1379,688,گالکسی
991,792,998,833,858,854,845,819,گالکسی
935,419,942,459,833,467,839,432,گالکسی
878,555,878,602,765,582,773,547,Galaxy
1460,819,1446,872,1327,829,1332,783,Galaxy
1081,918,1081,963,1227,977,1223,951,Galaxy
355,644,359,680,290,682,283,642,شیلتون
