283,139,171,191,176,232,282,181,Peransa
1043,244,1040,291,985,288,990,242,حراج
930,242,922,280,982,275,984,238,تغییر
844,270,917,266,922,227,860,227,فصل
1068,297,1066,344,981,340,985,294,فروشگاه
896,285,896,331,981,340,975,299,پوشاک
840,285,843,328,891,333,888,285,زنانه
1043,359,1046,427,885,400,878,345,پرنسا
1029,435,1031,480,955,479,955,437,شعیه ی
913,432,918,477,950,473,942,433,ارگ
1109,618,1122,696,1070,698,1058,615,تا
923,595,950,717,1055,705,1018,590,۳۰
868,589,877,725,947,709,923,591,%
1127,720,889,739,889,841,1136,821,تخفیف
