1226,152,1216,227,1061,227,1059,129,حراج
897,108,889,191,1046,206,1041,121,نوتلا
745,98,729,196,879,173,879,100,مینی
881,263,1056,281,1043,371,879,361,ایتالیا
1162,459,1152,544,1116,536,1118,466,1
1172,623,1157,701,1110,690,1128,623,4
1175,770,1164,835,1085,830,1092,778,10
1025,451,1002,510,1105,518,1100,464,عدد
1033,618,1007,672,1110,675,1116,623,عدد
1000,768,982,822,1079,812,1079,775,عدد
927,441,912,518,1005,513,1015,459,69
902,605,886,672,1002,670,1020,613,199
860,734,858,819,982,819,994,755,399
750,420,739,502,915,518,925,441,تومان
724,572,716,665,881,675,902,598,تومان
701,719,690,809,853,814,860,732,تومان
2064,518,2066,603,2270,595,2259,523,GRATIS
1731,271,1566,260,1569,332,1736,340,nutella
1468,263,1468,298,1554,301,1550,263,250ge
1464,660,1461,696,1542,701,1546,664,250ge
1563,674,1564,733,1724,720,1717,662,nutella
1832,669,1830,721,1964,715,1962,657,nutella
1992,604,1981,742,2359,759,2361,599,tella
1811,664,1809,695,1733,692,1728,660,###
366,85,400,82,405,187,373,189,GRAMS
370,199,372,238,396,242,398,199,387
368,259,402,261,404,373,378,372,WEIFGT
377,433,409,435,407,379,372,380,NET
450,536,448,584,506,584,510,539,SW
518,1091,528,1127,424,1155,414,1108,حلیب
278,1118,279,1165,410,1157,405,1105,مکثف
187,1124,189,1175,265,1170,263,1121,محلی
89,1114,86,1168,170,1176,179,1121,مشبع
