739,211,737,255,857,255,857,218,نمایشگاه
595,216,592,264,739,257,737,216,بین المللی
638,423,730,420,740,379,648,384,تجاری
825,377,820,420,733,423,744,381,مراکز
740,533,733,586,655,577,677,540,مرکز
595,540,593,583,652,577,680,538,شهر
597,600,597,631,648,631,648,604,City
733,604,730,629,655,632,650,606,Center
794,560,794,616,834,614,837,561,H
648,444,646,474,715,471,714,451,Trade
810,449,813,470,724,473,722,448,Center
612,284,616,313,730,310,730,291,Chabahar
843,284,843,307,734,312,733,285,Exhibition
