1043,399,1044,441,973,442,981,404,مراکز
910,412,906,447,972,436,979,404,تجاری
906,470,905,491,958,487,958,468,Trade
1034,465,1035,484,964,487,963,465,Center
991,550,987,575,927,580,932,544,مرکز
881,554,873,584,926,576,923,547,شهر
919,612,983,609,983,594,921,590,Center
880,595,877,612,915,615,917,595,City
727,419,619,430,625,456,721,456,فرودگاه
637,477,635,497,663,494,665,477,Air
710,472,707,493,667,495,667,474,Port
788,550,785,583,722,589,723,558,کنارک
699,569,699,580,716,579,714,569,-
601,591,695,591,692,559,611,564,نیک شهر
607,613,605,631,682,631,682,610,Konarak
773,624,691,629,692,608,773,607,Nik Shahr
1020,558,1019,603,1058,602,1060,557,H
1056,695,1021,694,1020,744,1055,743,H
981,688,869,687,866,718,982,720,بیمارستان
923,742,962,736,962,718,932,716,امام
888,739,924,739,927,719,899,718,علی
881,767,965,771,964,747,886,745,Hospital
867,739,891,740,894,718,868,718,(ع)
741,936,754,993,686,984,690,947,بلوار
