599,73,601,101,695,91,693,68,کردستان
635,100,643,125,697,120,691,94,شهید
585,102,589,133,639,125,631,98,حکیم
587,148,587,131,673,124,677,144,Kordestan
715,118,717,140,681,146,675,123,Exp.
589,165,589,148,641,147,643,164,Hakim
645,162,641,146,683,144,685,166,Exp.
379,100,377,119,423,120,423,99,شهید
323,103,321,126,377,124,375,101,چمران
383,122,385,149,425,145,423,119,شیخ
343,125,341,152,383,150,379,123,فضل
311,125,313,149,339,150,339,129,اله
295,152,297,175,359,170,357,154,Chamran
359,151,361,168,391,168,393,153,Exp.
297,189,297,171,347,171,349,185,Sheykh
351,183,351,168,411,166,413,180,Fazlollah
413,160,415,180,449,181,443,162,Exp.
161,124,159,142,199,142,199,121,شهید
111,128,113,147,159,145,159,126,ستاری
197,145,199,166,157,165,163,143,شهید
115,150,115,171,157,168,157,148,باکری
105,173,105,188,149,185,149,170,Sattari
177,167,179,187,149,185,151,168,Exp.
103,201,105,189,147,185,143,202,Bakeri
145,200,147,184,175,186,175,203,Exp
