958,326,949,391,1182,395,1174,337,دانشگاه
837,350,841,409,940,404,934,350,بین
639,339,639,411,823,404,828,330,المللی
431,411,615,413,619,336,464,332,چابهار
258,429,653,433,667,503,263,503,INTERNATIONAL
976,431,669,435,675,498,961,500,UNIVERSITY
1050,429,987,437,985,501,1043,498,OF
1337,431,1068,433,1064,503,1344,501,CHABAHAR
144,621,146,657,429,653,428,619,054-35314303
579,617,588,653,837,651,839,621,www.iuc.ac.ir
144,698,144,740,402,732,402,696,info@iuc.ac.ir
586,694,583,725,814,725,817,693,25.3322258
832,689,832,725,1061,725,1059,694,60.6305455
666,41,660,299,945,292,947,38,###
1404,594,1553,587,1562,751,1429,746,Ys
