446,13,449,52,478,54,476,18,انا
412,14,412,53,445,55,441,10,لله
394,26,392,54,411,56,410,28,و
361,12,364,47,391,49,390,18,انا
318,13,321,50,363,51,358,15,الیه
227,18,230,60,321,56,314,17,راجعون
363,89,363,116,390,113,391,90,هر
322,84,322,108,359,118,363,86,چند
260,82,260,113,318,114,322,84,میدونم
240,82,239,115,257,115,259,85,تو
207,85,206,113,238,114,240,83,این
144,79,147,112,203,113,204,85,شرایط
106,83,106,114,146,114,145,88,هیچ
49,78,49,116,106,115,103,78,کلامی
360,135,358,172,407,171,410,142,تسلی
315,140,312,171,355,174,359,145,بخش
271,139,272,170,308,171,310,146,درد
256,146,257,171,272,172,270,148,و
229,141,229,171,255,170,255,144,غم
192,137,195,163,228,169,228,146,شما
178,144,180,171,196,173,192,147,و
89,138,87,175,178,178,174,140,خانوادتون
37,137,40,170,86,172,87,144,نیست
343,198,345,231,381,231,381,197,ولی
275,199,274,230,342,232,342,200,خواستم
217,196,215,229,272,231,273,201,بدونی
194,198,197,226,215,227,216,201,ما
173,200,168,232,194,232,193,206,در
110,194,112,226,164,233,166,197,کنارت
49,202,51,228,111,227,108,201,هستیم
227,257,221,288,281,286,272,257,یادش
162,252,162,287,219,290,225,258,گرامی
