522,9,522,57,605,55,603,9,تاریخ
482,8,482,53,520,54,515,20,به
422,14,417,53,478,50,471,10,طور
352,9,355,52,415,50,411,9,کلی
290,9,291,48,350,52,350,14,تنها
253,7,254,43,286,40,284,14,ما
217,3,216,49,251,53,251,15,را
151,11,151,47,211,48,213,1,آگاه
99,19,101,53,146,53,145,18,می
34,9,32,48,95,49,96,6,کند
559,58,563,91,609,91,603,59,که
446,55,447,96,557,99,553,56,حکومت
404,56,400,95,446,100,440,68,بد
351,58,354,101,396,101,399,67,چه
257,53,257,99,348,99,341,55,شکلی
173,56,178,96,251,93,252,56,است
540,108,540,142,600,142,604,112,توماس
459,106,453,143,535,143,536,115,جفرسون
