563,17,563,34,585,17,585,34,94
533,65,533,95,574,65,574,95,حوزه
471,65,471,95,527,65,527,95,آموزش
454,65,454,95,465,65,465,95,و
395,65,395,95,448,65,448,95,پرورش
357,65,357,95,389,65,389,95,ارائه
305,65,305,95,351,65,351,95,کردند
278,65,278,95,299,65,299,95,که
253,65,253,95,272,65,272,95,دو
218,65,218,95,247,65,247,95,بسته
183,65,183,95,212,65,212,95,آنها
131,65,131,95,177,65,177,95,مربوط
112,65,112,95,125,65,125,95,به
45,65,45,95,101,65,101,95,نوسازی
523,100,523,130,575,100,575,130,مدارس
481,100,481,130,518,100,518,130,است.
548,135,548,165,574,135,574,165,وی
513,135,513,165,542,135,542,165,بیان
472,135,472,165,507,135,507,165,کرد:
434,135,434,165,466,135,466,165,یکی
413,135,413,165,428,135,428,165,از
382,135,382,165,407,135,407,165,این
347,135,347,165,376,135,376,165,بسته
318,135,318,165,341,135,341,165,ها،
270,135,270,165,312,135,312,165,توسعه
203,135,203,165,264,135,264,165,مشارکت
166,135,166,165,197,135,197,165,های
115,135,115,165,160,135,160,165,مردمی
77,135,77,165,109,135,109,165,است
45,135,45,165,66,135,66,165,که
535,170,535,200,574,170,574,200,برنامه
495,170,495,200,529,170,529,200,ویژه
469,170,469,200,489,170,489,200,ای
444,170,444,200,463,170,463,200,در
413,170,413,200,438,170,438,200,این
370,170,370,200,407,170,407,200,زمینه
345,170,345,200,364,170,364,200,در
310,170,310,200,339,170,339,200,سال
261,170,261,200,304,170,304,200,جاری
215,170,215,200,255,170,255,200,داریم
198,170,198,200,209,170,209,200,و
153,170,153,200,192,170,192,200,تلاش
126,170,126,200,147,170,147,200,می
85,170,85,200,120,170,120,200,کنیم
45,170,45,200,82,170,82,200,بخش
542,205,542,235,575,205,575,235,اعظم
492,205,492,235,537,205,537,235,فعالیت
437,205,437,235,487,205,487,235,هایمان
416,205,416,235,432,205,432,235,را
398,205,398,235,411,205,411,235,به
368,205,368,235,393,205,393,235,این
322,205,322,235,363,205,363,235,حوزه
282,205,282,235,317,205,317,235,سوق
239,205,239,235,277,205,277,235,دهیم.
515,240,515,270,571,240,571,270,رخشانی
481,240,481,270,506,240,506,270,مهر
431,240,431,270,472,240,472,270,تاکید
387,240,387,270,422,240,422,270,کرد:
327,240,327,270,378,240,378,270,سیستان
307,240,307,270,318,240,318,270,و
232,240,232,270,298,240,298,270,بلوچستان
204,240,204,270,223,240,223,270,در
170,240,170,270,195,240,195,270,این
132,240,132,270,161,240,161,270,بسته
110,240,110,270,123,240,123,270,به
45,240,45,270,98,240,98,270,صورت
533,275,533,305,567,275,567,305,ویژه
485,275,485,305,520,275,520,305,دیده
442,275,442,305,472,275,472,305,شده
390,275,390,305,429,275,429,305,است،
348,275,348,305,377,275,377,305,سال
289,275,289,305,335,275,335,305,گذشته
251,275,251,305,276,275,276,305,این
199,275,199,305,238,275,238,305,استان
155,275,155,305,186,275,186,305,رتبه
111,275,111,305,142,275,142,305,سوم
45,275,45,305,87,275,87,305,جذب
495,310,495,340,574,310,574,340,مشارکتهای
444,310,444,340,489,310,489,340,مردمی
422,310,422,340,438,310,438,340,را
397,310,397,340,416,310,416,340,در
356,310,356,340,391,310,391,340,سطح
306,310,306,340,350,310,350,340,کشور
287,310,287,340,300,310,300,340,به
248,310,248,340,281,310,281,340,خود
178,310,178,340,242,310,242,340,اختصاص
141,310,141,340,172,310,172,340,داده
124,310,124,340,135,310,135,340,و
79,310,79,340,118,310,118,340,تلاش
45,310,45,340,66,310,66,340,می
544,345,544,375,575,345,575,375,شود
526,345,526,375,539,345,539,375,تا
496,345,496,375,521,345,521,375,این
460,345,460,375,491,345,491,375,رتبه
436,345,436,375,455,345,455,375,در
402,345,402,375,431,345,431,375,سال
346,345,346,375,397,345,397,375,جاری،
328,345,328,375,341,345,341,375,به
292,345,292,375,323,345,323,375,رتبه
260,345,260,375,287,345,287,375,اول
211,345,211,375,255,345,255,375,کشور
167,345,167,375,206,345,206,375,برسد.
518,380,518,410,574,380,574,410,رخشانی
487,380,487,410,512,380,512,410,مهر
462,380,462,410,481,380,481,410,در
419,380,419,410,456,380,456,410,زمینه
369,380,369,410,413,380,413,410,خارج
288,380,288,410,363,380,363,410,کردنچراغ
253,380,253,410,282,380,282,410,نفتی
231,380,231,410,247,380,247,410,ها
210,380,210,410,225,380,225,410,از
152,380,152,410,204,380,204,410,مدارس
126,380,126,410,146,380,146,410,نیز
76,380,76,410,120,380,120,410,افزود:
45,380,45,410,64,380,64,410,در
542,415,542,445,571,415,571,445,سال
510,415,510,445,533,415,533,445,96
470,415,470,445,501,415,501,445,مقرر
439,415,439,445,461,415,461,445,شد
417,415,417,445,430,415,430,445,تا
322,415,322,445,408,415,408,445,7800کلاس
276,415,276,445,313,415,313,445,درس
254,415,254,445,267,415,267,445,به
202,415,202,445,245,415,245,445,سیستم
134,415,134,445,193,415,193,445,گرمایش
114,415,114,445,125,415,125,445,و
45,415,45,445,104,415,104,445,سرمایش
507,450,507,480,573,450,573,480,استاندارد
463,450,463,480,500,450,500,480,مجهز
418,450,418,480,456,450,456,480,شوند
400,450,400,480,411,450,411,480,و
374,450,374,480,393,450,393,480,در
342,450,342,480,367,450,367,480,این
298,450,298,480,335,450,335,480,راستا
258,450,258,480,291,450,291,480,برای
208,450,208,480,251,450,251,480,3هزار
190,450,190,480,201,450,201,480,و
147,450,147,480,183,450,183,480,335
95,450,95,480,140,450,140,480,کلاس
45,450,45,480,82,450,82,480,درس
510,485,510,515,575,485,575,515,اقدام‌شده
468,485,468,515,505,485,505,515,است.
531,520,531,550,573,520,573,550,معاون
488,520,488,550,524,520,524,550,وزیر
425,520,425,550,481,520,481,550,آموزش
407,520,407,550,418,520,418,550,و
347,520,347,550,400,520,400,550,پرورش
306,520,306,550,340,520,340,550,ادامه
271,520,271,550,299,520,299,550,داد:
231,520,231,550,264,520,264,550,برای
187,520,187,550,224,520,224,550,مابقی
160,520,160,550,180,520,180,550,نیز
108,520,108,550,153,520,153,550,بودجه
82,520,82,550,101,520,101,550,در
45,520,45,550,68,520,68,550,نظر
535,555,535,585,575,555,575,585,گرفته
500,555,500,585,530,555,530,585,شده
484,555,484,585,495,555,495,585,و
420,555,420,585,479,555,479,585,اقدامات
383,555,383,585,415,555,415,585,لازم
359,555,359,585,378,555,378,585,در
318,555,318,585,354,555,354,585,دست
257,555,257,585,313,555,313,585,اقدام‌می
215,555,215,585,252,555,252,585,باشد.
510,590,510,620,568,590,568,620,مدیرکل
442,590,442,620,498,590,498,620,نوسازی
419,590,419,620,430,590,430,620,و
365,590,365,620,407,590,407,620,تجهیز
301,590,301,620,353,590,353,620,مدارس
238,590,238,620,289,590,289,620,سیستان
215,590,215,620,226,590,226,620,و
137,590,137,620,203,590,203,620,بلوچستان
105,590,105,620,125,590,125,620,نیز
45,590,45,620,83,590,83,620,گفت:
518,625,518,655,571,625,571,655,هم‌اینک
487,625,487,655,509,625,509,655,20
445,625,445,655,478,625,478,655,هزار
391,625,391,655,436,625,436,655,کلاس
317,625,317,655,382,625,382,655,کاربردی
289,625,289,655,308,625,308,655,در
229,625,229,655,280,625,280,655,سیستان
209,625,209,655,220,625,220,655,و
134,625,134,655,200,625,200,655,بلوچستان
85,625,85,655,125,625,125,655,داریم
45,625,45,655,66,625,66,655,که
536,660,536,690,574,660,574,690,نسبت
517,660,517,690,530,660,530,690,به
462,660,462,690,511,660,511,690,متوسط
398,660,398,690,456,660,456,690,کشوری
353,660,353,690,392,660,392,690,پایین
326,660,326,690,347,660,347,690,می
278,660,278,690,320,660,320,690,باشدو
229,660,229,690,272,660,272,690,حدود
210,660,210,690,223,660,223,690,6
171,660,171,690,204,660,204,690,هزار
120,660,120,690,165,660,165,690,کلاس
95,660,95,690,114,660,114,690,در
45,660,45,690,80,660,80,690,سطح
536,695,536,725,575,695,575,725,استان
508,695,508,725,531,695,531,725,کم
463,695,463,725,503,695,503,725,داریم
437,695,437,725,458,695,458,725,که
403,695,403,725,432,695,432,725,باید
359,695,359,725,398,695,398,725,تامین
318,695,318,725,354,695,354,725,شود.
