561,17,561,34,585,17,585,34,56
545,65,545,95,576,65,576,95,های
500,65,500,95,541,65,541,95,خاص
463,65,463,95,496,65,496,95,خود
443,65,443,95,459,65,459,95,را
407,65,407,95,439,65,439,95,دارد
375,65,375,95,403,65,403,95,ولی
352,65,352,95,371,65,371,95,در
322,65,322,95,348,65,348,95,کل
283,65,283,95,318,65,318,95,کلام
250,65,250,95,279,65,279,95,باید
213,65,213,95,246,65,246,95,گفت
185,65,185,95,209,65,209,95,اگر
151,65,151,95,181,65,181,95,قرار
133,65,133,95,147,65,147,95,بر
89,65,89,95,129,65,129,95,باخت
74,65,74,95,85,65,85,95,و
45,65,45,95,70,65,70,95,این
524,100,524,130,574,100,574,130,جایگاه
499,100,499,130,518,100,518,130,در
461,100,461,130,493,100,493,130,لیگ
416,100,416,130,455,100,455,130,است،
382,100,382,130,410,100,410,130,بهتر
351,100,351,130,376,100,376,130,بود
334,100,334,130,345,100,345,130,با
291,100,291,130,328,100,328,130,همان
260,100,260,130,285,100,285,130,بچه
223,100,223,130,254,100,254,130,های
181,100,181,130,217,100,217,130,بومی
164,100,164,130,175,100,175,130,و
120,100,120,130,158,100,158,130,کادر
89,100,89,130,114,100,114,130,فنی
45,100,45,130,85,100,85,130,کاملا
539,135,539,165,575,135,575,165,بومی
521,135,521,165,534,135,534,165,به
480,135,480,165,516,135,516,165,دست
454,135,454,165,475,135,475,165,می
421,135,421,165,449,135,449,165,آمد
405,135,405,165,416,135,416,165,و
376,135,376,165,400,135,400,165,اگر
341,135,341,165,371,135,371,165,قرار
311,135,311,165,336,135,336,165,بود
270,135,270,165,306,135,306,165,زنگ
223,135,223,165,265,135,265,165,تفریح
195,135,195,165,218,135,218,165,تیم
159,135,159,165,190,135,190,165,های
119,135,119,165,154,135,154,165,دیگر
77,135,77,165,114,135,114,165,باشیم
44,135,44,165,72,135,72,165,بهتر
550,170,550,200,575,170,575,200,بود
524,170,524,200,545,170,545,200,که
508,170,508,200,519,170,519,200,با
465,170,465,200,503,170,503,200,همین
435,170,435,200,460,170,460,200,بچه
399,170,399,200,430,170,430,200,های
336,170,336,200,394,170,394,200,خودمان
290,170,290,200,331,170,331,200,باشیم.
531,205,531,235,571,205,571,235,سخت
490,205,490,235,522,205,522,235,است
430,205,430,235,481,205,481,235,عملکرد
376,205,376,235,421,205,421,235,ضعیف
344,205,344,235,367,205,367,235,تیم
285,205,285,235,335,205,335,235,والیبال
253,205,253,235,276,205,276,235,راه
213,205,213,235,244,205,244,235,یاب
179,205,179,235,204,205,204,235,ملل
157,205,157,235,170,205,170,235,به
128,205,128,235,148,205,148,235,نام
45,205,45,235,115,205,115,235,کردستانی
544,240,544,270,576,240,576,270,باشد
519,240,519,270,540,240,540,270,که
496,240,496,270,515,240,515,270,در
470,240,470,270,492,240,492,270,آن
435,240,435,270,466,240,466,270,هیچ
398,240,398,270,431,240,431,270,نقشی
355,240,355,270,394,240,394,270,ندارد
340,240,340,270,351,240,351,270,و
296,240,296,270,336,240,336,270,سخت
276,240,276,270,292,240,292,270,تر
234,240,234,270,272,240,272,270,اینکه
191,240,191,270,230,240,230,270,هزینه
167,240,167,270,187,240,187,270,ای
148,240,148,270,163,240,163,270,از
119,240,119,270,144,240,144,270,این
87,240,87,270,115,240,115,270,شهر
45,240,45,270,78,240,78,270,برای
539,275,539,305,574,275,574,305,تیمی
501,275,501,305,533,275,533,305,باشد
