566,17,566,34,585,17,585,34,11
515,65,515,95,572,65,572,95,صاحبان
465,65,465,95,507,65,507,95,حرفه،
427,65,427,95,457,65,457,95,ثبت
350,65,350,95,419,65,419,95,اختراعات
331,65,331,95,342,65,342,95,و
290,65,290,95,323,65,323,95,نشان
251,65,251,95,282,65,282,95,های
172,65,172,95,243,65,243,95,جغرافیایی
148,65,148,95,164,65,164,95,را
100,65,100,95,140,65,140,95,داریم
71,65,71,95,92,65,92,95,که
45,65,45,95,56,65,56,95,با
544,100,544,130,574,100,574,130,ثبت
509,100,509,130,538,100,538,130,آنها
467,100,467,130,503,100,503,130,منطقه
450,100,450,130,461,100,461,130,و
431,100,431,130,444,100,444,130,یا
393,100,393,130,425,100,425,130,حتی
329,100,329,130,387,100,387,130,کشوری
288,100,288,130,323,100,323,130,دیگر
216,100,216,130,282,100,282,130,نمی‌تواند
166,100,166,130,210,100,210,130,ادعای
107,100,107,130,160,100,160,130,مالکیت
90,100,90,130,101,100,101,130,و
45,100,45,130,75,100,75,130,ثبت
546,135,546,165,575,135,575,165,آنها
525,135,525,165,541,135,541,165,را
487,135,487,165,520,135,520,165,برای
449,135,449,165,482,135,482,165,خود
406,135,406,165,444,135,444,165,داشته
364,135,364,165,401,135,401,165,باشد.
530,170,530,200,572,170,572,200,معاون
471,170,471,200,522,170,522,200,سازمان
433,170,433,200,463,170,463,200,ثبت
389,170,389,200,425,170,425,200,اسناد
341,170,341,200,381,170,381,200,بابیان
295,170,295,200,333,170,333,200,اینکه
234,170,234,200,287,170,287,200,تاکنون
207,170,207,200,226,170,226,200,در
160,170,160,200,199,170,199,200,استان
89,170,89,200,152,170,152,200,کرمانشاه
45,170,45,200,78,170,78,200,فرش
516,205,516,235,572,205,572,235,دستباف
471,205,471,235,508,205,508,235,سنقر،
432,205,432,235,463,205,463,235,گلیم
377,205,377,235,424,205,424,235,هرسین
358,205,358,235,369,205,369,235,و
308,205,308,235,350,205,350,235,روغن
223,205,223,235,300,205,300,235,کرمانشاهی
202,205,202,235,215,205,215,235,به
164,205,164,235,194,205,194,235,ثبت
131,205,131,235,156,205,156,235,ملی
45,205,45,235,117,205,117,235,رسیده‌اند،
531,240,531,270,574,240,574,270,عنوان
490,240,490,270,525,240,525,270,کرد:
455,240,455,270,484,240,484,270,البته
416,240,416,270,449,240,449,270,فرش
354,240,354,270,410,240,410,270,دستباف
