1494,470,1494,502,1552,497,1552,468,MEN
1494,532,1563,526,1558,497,1491,497,KIDS
1560,564,1454,566,1464,593,1560,593,WOMEN
1560,620,1487,619,1488,599,1564,596,BABY
1420,649,1484,651,1484,625,1425,628,LCW
1568,651,1487,652,1490,628,1567,627,HOME
1416,470,1415,497,1352,496,1351,470,مرادنه
1420,529,1344,526,1349,501,1416,502,بچه گانه
1417,564,1417,596,1365,590,1371,564,زنانه
1367,620,1417,628,1424,597,1373,599,نوزاد
1311,472,1320,525,1343,524,1341,472,1
1347,580,1313,585,1319,639,1351,633,0
921,285,920,304,948,304,947,281,50
963,280,966,307,948,304,947,279,%
914,344,982,344,981,321,914,324,SALE
