613,506,835,513,831,588,604,628,Teno
1148,251,1319,245,1319,333,1164,361,Teno
964,607,930,642,944,675,1002,626,دنیای
918,644,936,680,814,704,814,661,خرس های
808,664,810,699,769,701,769,666,تنو
477,504,563,467,568,491,499,531,Discover
571,465,596,459,603,480,569,488,the
601,458,663,449,659,474,608,482,world
686,449,681,484,658,480,663,454,of
742,449,741,481,687,479,686,445,Teno
747,447,814,463,810,494,745,482,Bears
855,481,849,509,806,497,811,470,right
908,502,898,529,848,508,854,484,under
899,527,921,538,930,520,908,508,the
966,530,954,556,920,534,932,517,box!
750,669,750,692,764,694,767,675,را
747,670,747,693,721,692,726,671,زیر
681,663,678,683,712,689,718,670,جعبه
636,650,633,670,672,679,676,658,###
